Pamela.Wilder,11:28:52.94,Tue 07/17/2018 
Pamela.Wilder,12:01:44.74,Tue 07/17/2018 
Pamela.Wilder,12:03:46.59,Tue 07/17/2018 
antonio.bennett,12:08:11.00,Tue 07/17/2018 
patrick.harrison,12:23:05.81,Tue 07/17/2018 
patrick.harrison,12:24:13.22,Tue 07/17/2018 
patrick.harrison,12:27:07.04,Tue 07/17/2018 
patrick.harrison,12:32:19.99,Tue 07/17/2018 
patrick.harrison,12:38:07.48,Tue 07/17/2018 
patrick.harrison,12:40:53.70,Tue 07/17/2018 
patrick.harrison,12:44:31.89,Tue 07/17/2018 
patrick.harrison,12:47:56.40,Tue 07/17/2018 
patrick.harrison,12:50:01.43,Tue 07/17/2018 
patrick.harrison,12:51:03.23,Tue 07/17/2018 
carla.bolick,12:52:57.74,Tue 07/17/2018 
Christopher.Tremblay,13:07:30.09,Tue 07/17/2018 
Christopher.Tremblay,13:07:41.59,Tue 07/17/2018 
Christopher.Tremblay,13:07:53.79,Tue 07/17/2018 
Christopher.Tremblay,13:10:05.23,Tue 07/17/2018 
carla.bolick,13:31:21.93,Tue 07/17/2018 
carla.bolick,13:33:46.38,Tue 07/17/2018 
carla.bolick,13:36:29.21,Tue 07/17/2018 
corey.nixon,13:52:52.23,Tue 07/17/2018 
corey.nixon,13:52:59.62,Tue 07/17/2018 
corey.nixon,13:53:07.03,Tue 07/17/2018 
corey.nixon,13:53:17.33,Tue 07/17/2018 
corey.nixon,13:53:26.52,Tue 07/17/2018 
corey.nixon,13:53:37.82,Tue 07/17/2018 
corey.nixon,13:53:54.61,Tue 07/17/2018 
corey.nixon,13:54:02.59,Tue 07/17/2018 
Pamela.Wilder,14:07:41.48,Tue 07/17/2018 
Pamela.Wilder,14:08:12.22,Tue 07/17/2018 
Pamela.Wilder,14:08:12.75,Tue 07/17/2018 
Pamela.Wilder,14:09:38.91,Tue 07/17/2018 
Pamela.Wilder,14:11:20.43,Tue 07/17/2018 
corey.nixon,14:15:44.10,Tue 07/17/2018 
doug.rogers,14:19:53.86,Tue 07/17/2018 
corey.nixon,14:58:35.49,Tue 07/17/2018 
Christopher.Tremblay,15:17:11.20,Tue 07/17/2018 
stephen.lupton,15:32:39.49,Tue 07/17/2018 
stephen.lupton,15:33:43.56,Tue 07/17/2018 
stephen.lupton,15:37:52.48,Tue 07/17/2018 
stephen.lupton,15:38:04.86,Tue 07/17/2018 
stephen.lupton,15:39:47.02,Tue 07/17/2018 
corey.nixon,15:44:42.05,Tue 07/17/2018 
corey.nixon,16:00:01.17,Tue 07/17/2018 
antonio.bennett,16:01:35.92,Tue 07/17/2018 
Christopher.Tremblay,16:10:49.05,Tue 07/17/2018 
corey.nixon,16:19:35.18,Tue 07/17/2018 
corey.nixon,16:20:07.66,Tue 07/17/2018 
corey.nixon,16:26:54.94,Tue 07/17/2018 
corey.nixon,16:34:32.12,Tue 07/17/2018 
antonio.bennett, 7:47:40.07,Wed 07/18/2018 
antonio.bennett, 7:47:59.94,Wed 07/18/2018 
patrick.harrison, 7:50:25.02,Wed 07/18/2018 
patrick.harrison, 8:04:44.23,Wed 07/18/2018 
antonio.bennett, 8:10:00.00,Wed 07/18/2018 
antonio.bennett, 8:10:40.12,Wed 07/18/2018 
antonio.bennett, 8:11:04.88,Wed 07/18/2018 
antonio.bennett, 8:11:40.02,Wed 07/18/2018 
antonio.bennett, 8:12:41.13,Wed 07/18/2018 
antonio.bennett, 8:14:03.92,Wed 07/18/2018 
antonio.bennett, 8:14:57.15,Wed 07/18/2018 
patrick.harrison, 8:17:30.98,Wed 07/18/2018 
antonio.bennett, 8:18:29.76,Wed 07/18/2018 
patrick.harrison, 8:18:36.06,Wed 07/18/2018 
antonio.bennett, 8:18:43.23,Wed 07/18/2018 
patrick.harrison, 8:20:30.37,Wed 07/18/2018 
antonio.bennett, 8:22:37.70,Wed 07/18/2018 
patrick.harrison, 8:22:40.14,Wed 07/18/2018 
antonio.bennett, 8:23:16.94,Wed 07/18/2018 
corey.nixon, 8:23:37.97,Wed 07/18/2018 
antonio.bennett, 8:24:12.12,Wed 07/18/2018 
antonio.bennett, 8:25:52.46,Wed 07/18/2018 
corey.nixon, 8:26:25.11,Wed 07/18/2018 
antonio.bennett, 8:27:11.33,Wed 07/18/2018 
corey.nixon, 8:28:36.67,Wed 07/18/2018 
corey.nixon, 8:28:45.13,Wed 07/18/2018 
corey.nixon, 8:32:32.22,Wed 07/18/2018 
corey.nixon, 8:35:45.05,Wed 07/18/2018 
corey.nixon, 8:39:45.15,Wed 07/18/2018 
corey.nixon, 8:43:55.09,Wed 07/18/2018 
corey.nixon, 8:51:21.07,Wed 07/18/2018 
corey.nixon, 8:52:53.74,Wed 07/18/2018 
corey.nixon, 8:59:37.22,Wed 07/18/2018 
carla.bolick, 9:03:40.84,Wed 07/18/2018 
carla.bolick, 9:05:02.45,Wed 07/18/2018 
carla.bolick, 9:10:34.16,Wed 07/18/2018 
carla.bolick, 9:10:49.61,Wed 07/18/2018 
carla.bolick,10:30:13.45,Wed 07/18/2018 
